label,target,rf_probability,rf_prediction,if_score,if_prediction,hybrid_prediction,hybrid_decision
normal,0,0.26,0,0.12541883014591776,0,0,NORMAL
normal,0,0.0,0,0.16417446937496483,0,0,NORMAL
snmpgetattack,1,0.0,0,0.08855946300334566,0,0,NORMAL
neptune,1,1.0,1,-0.08907378597941484,0,1,ATTACK
guess_passwd,1,0.13,0,0.1076796607888097,0,0,NORMAL
apache2,1,0.435,1,-0.041048083748348896,0,1,ATTACK
neptune,1,1.0,1,-0.07991568908616453,0,1,ATTACK
normal,0,0.995,1,0.0030046730004853472,0,1,ATTACK
normal,0,0.0,0,0.11949783619313914,0,0,NORMAL
normal,0,0.0,0,0.17152259132673692,0,0,NORMAL
satan,1,1.0,1,-0.1279381941262432,1,1,ATTACK
nmap,1,0.99,1,-0.07658691650783689,0,1,ATTACK
mscan,1,0.535,1,-0.0519256787759258,0,1,ATTACK
processtable,1,0.125,0,0.03509404336740224,0,0,NORMAL
normal,0,0.0,0,0.16951215851846868,0,0,NORMAL
neptune,1,1.0,1,-0.08921504694332394,0,1,ATTACK
normal,0,0.0,0,0.1701015122610019,0,0,NORMAL
normal,0,0.0,0,0.17169210598377566,0,0,NORMAL
neptune,1,1.0,1,-0.07640578823746635,0,1,ATTACK
satan,1,0.985,1,-0.12697546157245265,1,1,ATTACK
normal,0,0.0,0,0.1769743016792063,0,0,NORMAL
normal,0,0.0,0,0.1755751298190371,0,0,NORMAL
normal,0,0.0,0,0.16982440115916686,0,0,NORMAL
normal,0,0.2,0,0.037301725172249056,0,0,NORMAL
neptune,1,1.0,1,-0.08366930306531173,0,1,ATTACK
httptunnel,1,0.475,1,-0.05821256282899456,0,1,ATTACK
guess_passwd,1,0.015,0,0.15291771490646305,0,0,NORMAL
back,1,0.97,1,0.1304368779188465,0,1,ATTACK
normal,0,0.0,0,0.1782963333049602,0,0,NORMAL
normal,0,0.0,0,0.17109116575109323,0,0,NORMAL
normal,0,0.975,1,-0.11679506818202812,1,1,ATTACK
normal,0,0.185,0,0.016442432324724143,0,0,NORMAL
processtable,1,0.205,0,0.02682974236604191,0,0,NORMAL
normal,0,0.0,0,0.16137055973640652,0,0,NORMAL
normal,0,0.0,0,0.1680917118875812,0,0,NORMAL
warezmaster,1,0.585,1,0.07174489943611284,0,1,ATTACK
mscan,1,0.33,0,-0.021496163341254815,0,0,NORMAL
normal,0,0.0,0,0.1809131043213812,0,0,NORMAL
neptune,1,1.0,1,-0.1130657571833894,1,1,ATTACK
satan,1,0.945,1,-0.05497776166602231,0,1,ATTACK
processtable,1,0.11,0,0.027938200606468677,0,0,NORMAL
normal,0,0.065,0,0.10942869928208387,0,0,NORMAL
back,1,0.755,1,0.06380300452352189,0,1,ATTACK
normal,0,0.0,0,0.10872253425826828,0,0,NORMAL
normal,0,0.0,0,0.17165433629946847,0,0,NORMAL
normal,0,0.0,0,0.15818241792781118,0,0,NORMAL
neptune,1,1.0,1,-0.05790305121448569,0,1,ATTACK
mscan,1,0.91,1,-0.08991775014303627,0,1,ATTACK
neptune,1,1.0,1,-0.054412715719267424,0,1,ATTACK
normal,0,0.92,1,-0.009322491741533545,0,1,ATTACK
saint,1,0.97,1,-0.014685413710019746,0,1,ATTACK
normal,0,0.0,0,0.11413055444029685,0,0,NORMAL
neptune,1,1.0,1,-0.08105939866444423,0,1,ATTACK
normal,0,0.01,0,0.0989433736679955,0,0,NORMAL
normal,0,0.125,0,0.05705436177781631,0,0,NORMAL
neptune,1,1.0,1,-0.09964718735845934,0,1,ATTACK
processtable,1,0.265,0,0.005017863070568285,0,0,NORMAL
neptune,1,1.0,1,-0.06067797721049761,0,1,ATTACK
back,1,0.765,1,0.12067050837143328,0,1,ATTACK
smurf,1,1.0,1,0.012241228455737607,0,1,ATTACK
normal,0,0.0,0,0.17233566352410967,0,0,NORMAL
guess_passwd,1,0.12,0,0.10519661637969696,0,0,NORMAL
neptune,1,1.0,1,-0.07497224997246565,0,1,ATTACK
snmpgetattack,1,0.0,0,0.08718571110975315,0,0,NORMAL
normal,0,0.0,0,0.17256512424096826,0,0,NORMAL
normal,0,0.0,0,0.12049578220942297,0,0,NORMAL
mscan,1,0.455,1,-0.017119011743257806,0,1,ATTACK
snmpguess,1,0.135,0,0.09007427740794693,0,0,NORMAL
smurf,1,1.0,1,0.04572641729730342,0,1,ATTACK
smurf,1,1.0,1,0.04379903783271283,0,1,ATTACK
ipsweep,1,1.0,1,-0.021940519804100722,0,1,ATTACK
apache2,1,0.53,1,-0.024828765917978224,0,1,ATTACK
normal,0,0.0,0,0.16795388782951914,0,0,NORMAL
neptune,1,1.0,1,-0.08366930306531173,0,1,ATTACK
neptune,1,1.0,1,-0.061666552159635346,0,1,ATTACK
normal,0,0.0,0,0.11181911218246204,0,0,NORMAL
normal,0,0.0,0,0.17976509860180662,0,0,NORMAL
normal,0,0.0,0,0.1100400486588336,0,0,NORMAL
warezmaster,1,0.6,1,0.07088596038333556,0,1,ATTACK
satan,1,0.845,1,-0.020081483160761082,0,1,ATTACK
neptune,1,1.0,1,-0.1035869856279048,1,1,ATTACK
normal,0,0.0,0,0.17970341755153135,0,0,NORMAL
guess_passwd,1,0.055,0,0.14366532072594107,0,0,NORMAL
normal,0,0.0,0,0.11498944977143416,0,0,NORMAL
portsweep,1,1.0,1,-0.07513779385590136,0,1,ATTACK
mailbomb,1,0.17,0,0.04848589508953993,0,0,NORMAL
apache2,1,0.24,0,-0.05495862423168685,0,0,NORMAL
normal,0,0.01,0,0.12184413004454214,0,0,NORMAL
warezmaster,1,0.08,0,0.024328024711597784,0,0,NORMAL
neptune,1,1.0,1,-0.07469233292958433,0,1,ATTACK
normal,0,0.005,0,0.1434670597067937,0,0,NORMAL
normal,0,0.0,0,0.16302852257385636,0,0,NORMAL
normal,0,0.0,0,0.12070318598734442,0,0,NORMAL
normal,0,0.0,0,0.16501962103303464,0,0,NORMAL
normal,0,0.0,0,0.18007612091415093,0,0,NORMAL
neptune,1,1.0,1,-0.06776519626851307,0,1,ATTACK
normal,0,0.0,0,0.15732126645700034,0,0,NORMAL
normal,0,0.0,0,0.18024252199904134,0,0,NORMAL
normal,0,0.0,0,0.17009441648926688,0,0,NORMAL
guess_passwd,1,0.05166666666666666,0,0.13515513443962934,0,0,NORMAL
normal,0,0.0,0,0.15074956995462935,0,0,NORMAL
neptune,1,1.0,1,-0.08288003186987303,0,1,ATTACK
satan,1,0.975,1,-0.05396844027507308,0,1,ATTACK
normal,0,0.0,0,0.181082440841079,0,0,NORMAL
normal,0,0.0,0,0.1787120421611016,0,0,NORMAL
neptune,1,1.0,1,-0.0843271379836813,0,1,ATTACK
apache2,1,0.535,1,-0.03935704126845929,0,1,ATTACK
normal,0,0.0,0,0.1646909862538169,0,0,NORMAL
normal,0,0.0,0,0.17683782512892116,0,0,NORMAL
normal,0,0.195,0,0.020907144411926204,0,0,NORMAL
normal,0,0.0,0,0.16237742989481785,0,0,NORMAL
neptune,1,1.0,1,-0.07948280116996664,0,1,ATTACK
normal,0,0.005,0,0.1672733073907927,0,0,NORMAL
normal,0,0.0,0,0.12075126526244673,0,0,NORMAL
normal,0,0.0,0,0.17959019823628802,0,0,NORMAL
normal,0,0.015,0,0.14787341095129902,0,0,NORMAL
neptune,1,1.0,1,-0.08125600033575953,0,1,ATTACK
smurf,1,1.0,1,0.02747154547984393,0,1,ATTACK
mscan,1,0.465,1,-0.08691352032031308,0,1,ATTACK
neptune,1,1.0,1,-0.10209793065105333,1,1,ATTACK
normal,0,0.0,0,0.1798930409542075,0,0,NORMAL
normal,0,0.0,0,0.10534050968369907,0,0,NORMAL
smurf,1,0.815,1,-0.005685149844527615,0,1,ATTACK
normal,0,0.96,1,-0.04503137223188125,0,1,ATTACK
normal,0,0.0,0,0.17020842374781764,0,0,NORMAL
normal,0,0.05,0,0.13730720189987172,0,0,NORMAL
normal,0,0.0,0,0.03997073870556184,0,0,NORMAL
normal,0,0.0,0,0.17374558442619942,0,0,NORMAL
snmpgetattack,1,0.0,0,0.07738035137796495,0,0,NORMAL
normal,0,0.0,0,0.17538707291285638,0,0,NORMAL
smurf,1,1.0,1,0.04540387147979846,0,1,ATTACK
normal,0,0.0,0,0.17573550824531697,0,0,NORMAL
normal,0,0.0,0,0.17845730209915417,0,0,NORMAL
normal,0,0.0,0,0.16172402288887522,0,0,NORMAL
smurf,1,1.0,1,0.060966161346362346,0,1,ATTACK
normal,0,0.0,0,0.1723540298918652,0,0,NORMAL
apache2,1,0.5,1,-0.010197953624846767,0,1,ATTACK
neptune,1,1.0,1,-0.06258683937820941,0,1,ATTACK
warezmaster,1,0.405,1,0.10424557874066454,0,1,ATTACK
normal,0,0.0,0,0.18061074345807998,0,0,NORMAL
guess_passwd,1,0.08,0,0.10528905004577266,0,0,NORMAL
guess_passwd,1,0.215,0,0.08622484552125281,0,0,NORMAL
neptune,1,1.0,1,-0.07933316516405753,0,1,ATTACK
snmpguess,1,0.21,0,0.08904347637259219,0,0,NORMAL
smurf,1,0.935,1,0.005819001048103789,0,1,ATTACK
httptunnel,1,0.51,1,-0.056305163954980086,0,1,ATTACK
normal,0,0.0,0,0.1766056889123782,0,0,NORMAL
apache2,1,0.535,1,-0.024548721909710913,0,1,ATTACK
normal,0,0.955,1,-0.03632268075070866,0,1,ATTACK
normal,0,0.0,0,0.0984267955632252,0,0,NORMAL
normal,0,0.015,0,0.13091412994504098,0,0,NORMAL
neptune,1,1.0,1,-0.10795450473595147,1,1,ATTACK
normal,0,0.035,0,0.058792312951176096,0,0,NORMAL
portsweep,1,0.955,1,-0.09604185542995303,0,1,ATTACK
mailbomb,1,0.045,0,0.1272667006346671,0,0,NORMAL
neptune,1,1.0,1,-0.10724105335597245,1,1,ATTACK
normal,0,0.0,0,0.1787120421611016,0,0,NORMAL
apache2,1,0.44,1,-0.08219161081831472,0,1,ATTACK
neptune,1,1.0,1,-0.08228877896650089,0,1,ATTACK
normal,0,0.0,0,0.16384168925931153,0,0,NORMAL
neptune,1,0.835,1,-0.06569931588291889,0,1,ATTACK
normal,0,0.0,0,0.1416393222735639,0,0,NORMAL
snmpgetattack,1,0.0,0,0.08603360025703216,0,0,NORMAL
smurf,1,1.0,1,0.0501638366535645,0,1,ATTACK
neptune,1,1.0,1,-0.08329867871636165,0,1,ATTACK
neptune,1,1.0,1,-0.07275644593052466,0,1,ATTACK
guess_passwd,1,0.03,0,0.142744512436296,0,0,NORMAL
neptune,1,1.0,1,-0.10621811923709368,1,1,ATTACK
normal,0,0.0,0,0.10985993042756503,0,0,NORMAL
nmap,1,0.99,1,-0.07691142743795698,0,1,ATTACK
back,1,0.81,1,0.1187751098684478,0,1,ATTACK
normal,0,0.0,0,0.16511522086143116,0,0,NORMAL
back,1,0.645,1,0.10489678101524519,0,1,ATTACK
normal,0,0.0,0,0.1808312187195858,0,0,NORMAL
neptune,1,1.0,1,-0.07973891975304781,0,1,ATTACK
normal,0,0.0,0,0.15777299590259042,0,0,NORMAL
warezmaster,1,0.165,0,0.10026622685995795,0,0,NORMAL
neptune,1,0.995,1,-0.06820146769354873,0,1,ATTACK
processtable,1,0.285,0,-0.06168279392758025,0,0,NORMAL
guess_passwd,1,0.13,0,0.10496969986581284,0,0,NORMAL
normal,0,0.0,0,0.1186039006105088,0,0,NORMAL
neptune,1,1.0,1,-0.07620513586473987,0,1,ATTACK
neptune,1,0.8,1,-0.04447819151683019,0,1,ATTACK
processtable,1,0.165,0,0.0285554294915209,0,0,NORMAL
neptune,1,1.0,1,-0.08011190378290356,0,1,ATTACK
guess_passwd,1,0.08,0,0.10528905004577266,0,0,NORMAL
normal,0,0.0,0,0.14712274089937794,0,0,NORMAL
apache2,1,0.52,1,-0.0002066031587354411,0,1,ATTACK
normal,0,0.0,0,0.1686895502379797,0,0,NORMAL
neptune,1,1.0,1,-0.10365929450717748,1,1,ATTACK
guess_passwd,1,0.285,0,0.10435190646605252,0,0,NORMAL
neptune,1,1.0,1,-0.05149746946352718,0,1,ATTACK
normal,0,0.0,0,0.177834119456297,0,0,NORMAL
neptune,1,1.0,1,-0.08114693839895659,0,1,ATTACK
normal,0,0.185,0,0.016799523811198425,0,0,NORMAL
saint,1,0.965,1,-0.007669835090902577,0,1,ATTACK
guess_passwd,1,0.055,0,0.1437649555341171,0,0,NORMAL
apache2,1,0.435,1,-0.0875821308009952,0,1,ATTACK
satan,1,1.0,1,-0.1419072991822622,1,1,ATTACK
normal,0,1.0,1,-0.061197695301304256,0,1,ATTACK
neptune,1,1.0,1,-0.10714754498441581,1,1,ATTACK
ipsweep,1,1.0,1,0.01971230747113778,0,1,ATTACK
normal,0,0.0,0,0.17560139358768623,0,0,NORMAL
normal,0,0.0,0,0.17522414615070514,0,0,NORMAL
neptune,1,1.0,1,-0.06412771688173369,0,1,ATTACK
mscan,1,0.285,0,-0.0480339405090191,0,0,NORMAL
normal,0,0.0,0,0.16960878041205635,0,0,NORMAL
normal,0,0.0,0,0.11552536333297664,0,0,NORMAL
normal,0,0.0,0,0.1682248267122194,0,0,NORMAL
normal,0,0.0,0,0.14875137409060019,0,0,NORMAL
mscan,1,0.38,0,0.05498679384443361,0,0,NORMAL
warezmaster,1,0.46,1,0.03967409927078008,0,1,ATTACK
normal,0,0.0,0,0.17018683561997905,0,0,NORMAL
normal,0,0.0,0,0.17183011519057867,0,0,NORMAL
normal,0,0.0,0,0.15976808575800916,0,0,NORMAL
guess_passwd,1,0.04,0,0.15132338473539586,0,0,NORMAL
guess_passwd,1,0.085,0,0.08458210540270428,0,0,NORMAL
normal,0,0.0,0,0.15941275718809628,0,0,NORMAL
normal,0,0.0,0,0.18057389664286738,0,0,NORMAL
normal,0,0.0,0,0.08034378870346515,0,0,NORMAL
neptune,1,1.0,1,-0.0799687045857812,0,1,ATTACK
neptune,1,1.0,1,-0.11013895727666756,1,1,ATTACK
normal,0,0.0,0,0.17592989305478735,0,0,NORMAL
normal,0,0.0,0,0.15274148359826994,0,0,NORMAL
guess_passwd,1,0.085,0,0.07097998817714113,0,0,NORMAL
satan,1,0.84,1,-0.028923473699686286,0,1,ATTACK
normal,0,0.03,0,0.0561900792102637,0,0,NORMAL
normal,0,0.985,1,-0.05009404307052967,0,1,ATTACK
normal,0,0.0,0,0.11911093470505041,0,0,NORMAL
normal,0,0.0,0,0.17688638442210652,0,0,NORMAL
normal,0,0.2,0,0.023491447800694676,0,0,NORMAL
processtable,1,0.115,0,0.04175711120785003,0,0,NORMAL
normal,0,0.0,0,0.17632144008117123,0,0,NORMAL
processtable,1,0.415,1,0.01176719781600688,0,1,ATTACK
normal,0,0.0,0,0.06441416675308265,0,0,NORMAL
normal,0,0.0,0,0.17877819265160388,0,0,NORMAL
neptune,1,1.0,1,-0.10535485434197023,1,1,ATTACK
smurf,1,0.91,1,0.04367830574787418,0,1,ATTACK
pod,1,1.0,1,-0.002131845177408609,0,1,ATTACK
snmpguess,1,0.09,0,0.0910311219270778,0,0,NORMAL
apache2,1,0.585,1,-0.05131600805271652,0,1,ATTACK
neptune,1,1.0,1,-0.07598468669629233,0,1,ATTACK
normal,0,0.0,0,0.17907010550970326,0,0,NORMAL
satan,1,1.0,1,-0.14438458431084455,1,1,ATTACK
normal,0,0.0,0,0.17403119707956904,0,0,NORMAL
smurf,1,1.0,1,0.010006035570039706,0,1,ATTACK
normal,0,0.0,0,0.16026163431650386,0,0,NORMAL
normal,0,0.0,0,0.17124766318962237,0,0,NORMAL
normal,0,0.0,0,0.17252788814878128,0,0,NORMAL
guess_passwd,1,0.065,0,0.14346731739578727,0,0,NORMAL
neptune,1,1.0,1,-0.10217654928673836,1,1,ATTACK
normal,0,0.015,0,0.08066891809983384,0,0,NORMAL
neptune,1,1.0,1,-0.047400599827173706,0,1,ATTACK
normal,0,0.0,0,0.1252302895035079,0,0,NORMAL
mscan,1,0.935,1,-0.04619935902287442,0,1,ATTACK
warezmaster,1,0.6,1,0.06696914801420278,0,1,ATTACK
neptune,1,1.0,1,-0.07607822105605333,0,1,ATTACK
normal,0,0.1825,0,0.06294346110588017,0,0,NORMAL
normal,0,0.0,0,0.17842960367051042,0,0,NORMAL
normal,0,0.005,0,0.14218037584157206,0,0,NORMAL
neptune,1,1.0,1,-0.10730725367311222,1,1,ATTACK
normal,0,0.0,0,0.17522504694981295,0,0,NORMAL
neptune,1,1.0,1,-0.060967821132251965,0,1,ATTACK
satan,1,1.0,1,-0.14170536773795117,1,1,ATTACK
normal,0,0.0,0,0.17211826701288852,0,0,NORMAL
normal,0,0.0,0,0.17119958770641974,0,0,NORMAL
satan,1,1.0,1,-0.1419072991822622,1,1,ATTACK
neptune,1,1.0,1,-0.08228877896650089,0,1,ATTACK
neptune,1,1.0,1,-0.10576456773978993,1,1,ATTACK
satan,1,0.85,1,-0.05400841676073331,0,1,ATTACK
normal,0,0.0,0,0.07113204808418178,0,0,NORMAL
neptune,1,1.0,1,-0.10006629327967553,1,1,ATTACK
portsweep,1,1.0,1,-0.09194857468608342,0,1,ATTACK
normal,0,0.0,0,0.1629203619269204,0,0,NORMAL
normal,0,0.96,1,-0.06222173841715417,0,1,ATTACK
normal,0,0.19,0,0.02126093885419622,0,0,NORMAL
normal,0,0.21,0,0.017664639957600148,0,0,NORMAL
normal,0,0.0,0,0.17845391860432924,0,0,NORMAL
pod,1,0.995,1,-0.027902488079153298,0,1,ATTACK
smurf,1,1.0,1,0.04379903783271283,0,1,ATTACK
ipsweep,1,1.0,1,-0.023539223482846983,0,1,ATTACK
mscan,1,0.935,1,-0.06106621754270003,0,1,ATTACK
normal,0,0.0,0,0.1126761489759246,0,0,NORMAL
normal,0,0.0,0,0.17780425514829945,0,0,NORMAL
normal,0,0.0,0,0.17408133115961483,0,0,NORMAL
smurf,1,1.0,1,0.0625234550331179,0,1,ATTACK
snmpgetattack,1,0.0,0,0.0899158048837197,0,0,NORMAL
normal,0,0.0,0,0.17303124505757067,0,0,NORMAL
normal,0,0.0,0,0.11249518031459915,0,0,NORMAL
saint,1,1.0,1,-0.1364900916942946,1,1,ATTACK
normal,0,0.0,0,0.11944906653441772,0,0,NORMAL
normal,0,0.015,0,0.04490678138469123,0,0,NORMAL
named,1,0.12,0,0.047083081774013436,0,0,NORMAL
neptune,1,1.0,1,-0.06465756618426455,0,1,ATTACK
normal,0,0.0,0,0.13336290069666762,0,0,NORMAL
mailbomb,1,0.025,0,0.13209425982323797,0,0,NORMAL
back,1,0.705,1,0.12925848223779463,0,1,ATTACK
normal,0,0.0,0,0.16260016562095886,0,0,NORMAL
normal,0,0.0,0,0.17695139673227256,0,0,NORMAL
normal,0,0.0,0,0.15229323835037095,0,0,NORMAL
normal,0,0.0,0,0.17868309391813358,0,0,NORMAL
normal,0,0.0,0,0.16328398948075784,0,0,NORMAL
guess_passwd,1,0.135,0,0.09711325288145212,0,0,NORMAL
normal,0,0.0,0,0.1798756338113367,0,0,NORMAL
neptune,1,1.0,1,-0.05407018761343663,0,1,ATTACK
smurf,1,1.0,1,0.036691312185939795,0,1,ATTACK
mscan,1,0.215,0,-0.04131617041662872,0,0,NORMAL
normal,0,0.18,0,0.02420484448410809,0,0,NORMAL
mscan,1,0.205,0,-0.040978549606525916,0,0,NORMAL
normal,0,0.0,0,0.18075423094180942,0,0,NORMAL
normal,0,0.0,0,0.10080674452063165,0,0,NORMAL
warezmaster,1,0.255,0,0.07898428804156682,0,0,NORMAL
back,1,0.985,1,0.06355122676936115,0,1,ATTACK
normal,0,0.0,0,0.17929633357632413,0,0,NORMAL
normal,0,0.0,0,0.1802159089059654,0,0,NORMAL
warezmaster,1,0.6,1,0.06634199089955617,0,1,ATTACK
normal,0,0.0,0,0.11257293119435247,0,0,NORMAL
neptune,1,0.95,1,-0.12808501807252037,1,1,ATTACK
normal,0,0.0,0,0.1432787229600967,0,0,NORMAL
processtable,1,0.11,0,0.03917329402477748,0,0,NORMAL
neptune,1,0.995,1,-0.08222401656312894,0,1,ATTACK
normal,0,0.0,0,0.11502189330629436,0,0,NORMAL
normal,0,0.0,0,0.1397169366410269,0,0,NORMAL
satan,1,1.0,1,-0.06388813606191523,0,1,ATTACK
neptune,1,1.0,1,-0.10724105335597245,1,1,ATTACK
normal,0,0.0,0,0.11687754397736377,0,0,NORMAL
warezmaster,1,0.06,0,0.0906439749649458,0,0,NORMAL
apache2,1,0.255,0,-0.06522062242853732,0,0,NORMAL
normal,0,0.01,0,0.08353422486896445,0,0,NORMAL
normal,0,0.0,0,0.16172373514568156,0,0,NORMAL
normal,0,0.0,0,0.1664249325259856,0,0,NORMAL
neptune,1,1.0,1,-0.07463245985006495,0,1,ATTACK
neptune,1,1.0,1,-0.07991568908616453,0,1,ATTACK
normal,0,0.0,0,0.12292297554943066,0,0,NORMAL
normal,0,0.0,0,0.14729840346199236,0,0,NORMAL
neptune,1,1.0,1,-0.07100808756491661,0,1,ATTACK
neptune,1,1.0,1,-0.10822012532594272,1,1,ATTACK
normal,0,0.0,0,0.1767155640592301,0,0,NORMAL
normal,0,0.0,0,0.12452237555049456,0,0,NORMAL
normal,0,0.0,0,0.1737553983923678,0,0,NORMAL
normal,0,0.0,0,0.10139007319807675,0,0,NORMAL
apache2,1,0.52,1,-0.009569587420984349,0,1,ATTACK
normal,0,0.0,0,0.14175290133377888,0,0,NORMAL
smurf,1,1.0,1,0.01207619508754032,0,1,ATTACK
satan,1,1.0,1,-0.12328005457506397,1,1,ATTACK
normal,0,0.205,0,0.14319394727695928,0,0,NORMAL
warezmaster,1,0.46,1,0.09263767846814708,0,1,ATTACK
normal,0,0.025,0,0.10123826573171829,0,0,NORMAL
normal,0,0.0,0,0.15749824815945884,0,0,NORMAL
normal,0,0.0,0,0.1778618815804457,0,0,NORMAL
guess_passwd,1,0.035,0,0.1437649555341171,0,0,NORMAL
normal,0,0.0,0,0.17444261437813519,0,0,NORMAL
apache2,1,0.535,1,-0.03935704126845929,0,1,ATTACK
saint,1,1.0,1,-0.11285144334104324,1,1,ATTACK
normal,0,0.0,0,0.17380438743470528,0,0,NORMAL
neptune,1,1.0,1,-0.07523701000302829,0,1,ATTACK
normal,0,0.0,0,0.16838224852315942,0,0,NORMAL
neptune,1,1.0,1,-0.07823235077651947,0,1,ATTACK
normal,0,0.0,0,0.17390069945852293,0,0,NORMAL
processtable,1,0.125,0,0.03414276053126447,0,0,NORMAL
normal,0,0.0,0,0.10501853118663007,0,0,NORMAL
normal,0,0.0,0,0.18156550470976845,0,0,NORMAL
processtable,1,0.095,0,0.04657704782301625,0,0,NORMAL
neptune,1,1.0,1,-0.08421551891659018,0,1,ATTACK
processtable,1,0.285,0,-0.06655943303038447,0,0,NORMAL
normal,0,0.32,0,0.013362044326598432,0,0,NORMAL
processtable,1,0.18,0,0.04891313687521559,0,0,NORMAL
normal,0,0.0,0,0.16818943416399562,0,0,NORMAL
warezmaster,1,0.49,1,0.0797189588461279,0,1,ATTACK
mscan,1,0.31,0,-0.05475397341541122,0,0,NORMAL
normal,0,0.0,0,0.17859043480271525,0,0,NORMAL
normal,0,0.0,0,0.1451560284076141,0,0,NORMAL
normal,0,0.0,0,0.17820249120828263,0,0,NORMAL
normal,0,0.0,0,0.18101105593562578,0,0,NORMAL
neptune,1,1.0,1,-0.051463376336482125,0,1,ATTACK
neptune,1,1.0,1,-0.07770095813455125,0,1,ATTACK
normal,0,0.0,0,0.17804119791953477,0,0,NORMAL
normal,0,0.0,0,0.12415217174692661,0,0,NORMAL
normal,0,0.0,0,0.1784513942785096,0,0,NORMAL
neptune,1,1.0,1,-0.08397893012061042,0,1,ATTACK
normal,0,0.0,0,0.1677396612447568,0,0,NORMAL
normal,0,0.0,0,0.17768494239441113,0,0,NORMAL
neptune,1,1.0,1,-0.10560216359343644,1,1,ATTACK
neptune,1,1.0,1,-0.07301362650987453,0,1,ATTACK
normal,0,0.0,0,0.1739079545716995,0,0,NORMAL
normal,0,0.0,0,0.13184122990634856,0,0,NORMAL
snmpgetattack,1,0.0,0,0.08970132946329695,0,0,NORMAL
normal,0,0.03,0,0.08737573202016591,0,0,NORMAL
normal,0,0.0,0,0.17112942791125973,0,0,NORMAL
processtable,1,0.295,0,-0.06401671747593529,0,0,NORMAL
warezmaster,1,0.01,0,0.09686622025149799,0,0,NORMAL
normal,0,0.205,0,0.023491447800694676,0,0,NORMAL
normal,0,0.0,0,0.1075540187104056,0,0,NORMAL
warezmaster,1,0.3,0,0.05677680564297288,0,0,NORMAL
neptune,1,1.0,1,-0.08500858879208839,0,1,ATTACK
normal,0,0.0,0,0.17855869715051786,0,0,NORMAL
normal,0,0.0,0,0.12162189959766684,0,0,NORMAL
neptune,1,1.0,1,-0.08043125486139202,0,1,ATTACK
processtable,1,0.17,0,-0.03783758683299343,0,0,NORMAL
apache2,1,0.45,1,-0.03468584388167961,0,1,ATTACK
normal,0,0.0,0,0.17017341684381743,0,0,NORMAL
normal,0,0.0,0,0.1715420684213077,0,0,NORMAL
warezmaster,1,0.48,1,0.05241628401453846,0,1,ATTACK
normal,0,0.0,0,0.1751218987101058,0,0,NORMAL
normal,0,0.0,0,0.10549155354478529,0,0,NORMAL
apache2,1,0.535,1,-0.0414608258380873,0,1,ATTACK
normal,0,0.0,0,0.1179743800684136,0,0,NORMAL
guess_passwd,1,0.115,0,0.10995118408991228,0,0,NORMAL
neptune,1,0.965,1,-0.10627084615981841,1,1,ATTACK
neptune,1,1.0,1,-0.06198669986719585,0,1,ATTACK
mailbomb,1,0.07,0,0.12430021994019724,0,0,NORMAL
neptune,1,1.0,1,-0.07355109178386932,0,1,ATTACK
neptune,1,0.995,1,-0.10129768895802083,1,1,ATTACK
satan,1,0.945,1,-0.1517769489650126,1,1,ATTACK
warezmaster,1,0.28,0,0.060415724515900104,0,0,NORMAL
neptune,1,1.0,1,-0.08320690420809729,0,1,ATTACK
back,1,1.0,1,0.07970848214985504,0,1,ATTACK
neptune,1,1.0,1,-0.08320690420809729,0,1,ATTACK
normal,0,0.02,0,0.09075044473427563,0,0,NORMAL
apache2,1,0.535,1,-0.0005887554023783492,0,1,ATTACK
normal,0,0.0,0,0.1452193935707774,0,0,NORMAL
normal,0,0.0,0,0.17608772668092232,0,0,NORMAL
mscan,1,0.61,1,-0.12555801948065226,1,1,ATTACK
normal,0,0.19,0,0.02610816106916858,0,0,NORMAL
processtable,1,0.225,0,0.053685261953430874,0,0,NORMAL
normal,0,0.0,0,0.17613085202179674,0,0,NORMAL
neptune,1,1.0,1,-0.07668009293931932,0,1,ATTACK
normal,0,0.0,0,0.1679980630065322,0,0,NORMAL
neptune,1,1.0,1,-0.08221770022383279,0,1,ATTACK
normal,0,0.0,0,0.11888741133479552,0,0,NORMAL
guess_passwd,1,0.03,0,0.14902263041398178,0,0,NORMAL
apache2,1,0.525,1,-0.03543346869422814,0,1,ATTACK
neptune,1,1.0,1,-0.06020924818612916,0,1,ATTACK
neptune,1,1.0,1,-0.10576456773978993,1,1,ATTACK
normal,0,0.0,0,0.17868140661711746,0,0,NORMAL
mscan,1,0.4,1,-0.07810448072219578,0,1,ATTACK
neptune,1,1.0,1,-0.10433178280561817,1,1,ATTACK
normal,0,0.0,0,0.12270425019570808,0,0,NORMAL
normal,0,0.0,0,0.1774390180331613,0,0,NORMAL
normal,0,0.0,0,0.18109896221709193,0,0,NORMAL
neptune,1,1.0,1,-0.11384969007352774,1,1,ATTACK
neptune,1,1.0,1,-0.09208467631713702,0,1,ATTACK
neptune,1,1.0,1,-0.08136252341607342,0,1,ATTACK
warezmaster,1,0.38,0,0.05638598981708787,0,0,NORMAL
normal,0,0.195,0,0.03916715566016443,0,0,NORMAL
apache2,1,0.445,1,-0.08412291770369806,0,1,ATTACK
normal,0,0.0,0,0.16377414885844022,0,0,NORMAL
satan,1,1.0,1,-0.14137211304538244,1,1,ATTACK
